month,day,year,Dischrge_ft,"Dischrge,m3/s",PRCP_inch_SAC_CITY,PRCP(mm),
11,14,2011,19.1,0.5348,0,0,
11,15,2011,19.2,0.5376,0,0,
11,16,2011,21,0.588,0,0,
11,17,2011,17.9,0.5012,0,0,
11,18,2011,17,0.476,0,0,
11,19,2011,20.2,0.5656,0,0,
11,20,2011,21.8,0.6104,0,0,
11,21,2011,19.9,0.5572,0,0,
11,22,2011,19.7,0.5516,0,0,
11,23,2011,22.3,0.6244,0.2,5.08,
11,24,2011,21.6,0.6048,0,0,
11,25,2011,21.8,0.6104,0,0,
11,26,2011,22.9,0.6412,0,0,
11,27,2011,21.6,0.6048,0,0,
11,28,2011,19,0.532,0,0,
11,29,2011,18.1,0.5068,0,0,
11,30,2011,17.3,0.4844,0,0,
12,1,2011,20.5,0.574,0,0,
12,2,2011,20.3,0.5684,0,0,
12,3,2011,20,0.56,0,0,
12,4,2011,18.1,0.5068,0,0,
12,5,2011,17.4,0.4872,0,0,
12,6,2011,14.1,0.3948,0,0,
12,7,2011,15.2,0.4256,0,0,
12,8,2011,16.8,0.4704,0,0,
12,9,2011,4.08,0.11424,0,0,
12,10,2011,6.73,0.18844,0,0,
12,11,2011,9.64,0.26992,0.46,11.684,
12,12,2011,12.8,0.3584,0.2,5.08,
12,13,2011,24.9,0.6972,0,0,
12,14,2011,35.7,0.9996,0,0,
12,15,2011,38.4,1.0752,0,0,
12,16,2011,36.2,1.0136,0,0,
12,17,2011,26.6,0.7448,0,0,
12,18,2011,25.2,0.7056,0,0,
12,19,2011,24.9,0.6972,0,0,
12,20,2011,22.7,0.6356,0,0,
12,21,2011,20.6,0.5768,0,0,
12,22,2011,18.6,0.5208,0,0,
12,23,2011,13.5,0.378,0,0,
12,24,2011,15.3,0.4284,0,0,
12,25,2011,15.9,0.4452,0,0,
12,26,2011,16.2,0.4536,0,0,
12,27,2011,15.7,0.4396,0.35,8.89,
12,28,2011,16.5,0.462,0,0,
12,29,2011,19,0.532,0,0,
12,30,2011,22.7,0.6356,0,0,
12,31,2011,25.2,0.7056,0,0,
1,1,2012,23.4,0.6552,0,0,
1,2,2012,18.4,0.5152,0,0,
1,3,2012,13.1,0.3668,0,0,
1,4,2012,16,0.448,0,0,
1,5,2012,16.5,0.462,0,0,
1,6,2012,19.2,0.5376,0,0,
1,7,2012,16.8,0.4704,0,0,
1,8,2012,13.9,0.3892,0,0,
1,9,2012,18.5,0.518,0,0,
1,10,2012,19.2,0.5376,0,0,
1,11,2012,17.6,0.4928,0,0,
1,12,2012,16.2,0.4536,0,0,
1,13,2012,12.2,0.3416,0,0,
1,14,2012,15,0.42,0,0,
1,15,2012,16.4,0.4592,0,0,
1,16,2012,18,0.504,0,0,
1,17,2012,18.5,0.518,0.07,1.778,
1,18,2012,16.4,0.4592,0,0,
1,19,2012,14.5,0.406,0,0,
1,20,2012,12.7,0.3556,0.1,2.54,
1,21,2012,8.69,0.24332,0,0,
1,22,2012,9.75,0.273,0,0,
1,23,2012,11.9,0.3332,0,0,
1,24,2012,12.9,0.3612,0,0,
1,25,2012,18.5,0.518,0.05,1.27,
1,26,2012,26.5,0.742,0,0,
1,27,2012,22.7,0.6356,0,0,
1,28,2012,25,0.7,0,0,
1,29,2012,22.2,0.6216,0,0,
1,30,2012,23.5,0.658,0,0,
1,31,2012,23.7,0.6636,0,0,
2,1,2012,26.2,0.7336,0.1,2.54,
2,2,2012,30,0.84,0,0,
2,3,2012,29.4,0.8232,0,0,
2,4,2012,30.4,0.8512,0,0,
2,5,2012,36.3,1.0164,0,0,
2,6,2012,31.4,0.8792,0,0,
2,7,2012,35.6,0.9968,0,0,
2,8,2012,28.3,0.7924,0,0,
2,9,2012,20,0.56,0,0,
2,10,2012,18.8,0.5264,0.1,2.54,
2,11,2012,13.9,0.3892,0.1,2.54,
2,12,2012,10.2,0.2856,0,0,
2,13,2012,11.3,0.3164,0,0,
2,14,2012,14.1,0.3948,0,0,
2,15,2012,12.9,0.3612,0,0,
2,16,2012,11.3,0.3164,0,0,
2,17,2012,13.3,0.3724,0,0,
2,18,2012,12.9,0.3612,0.6,15.24,
2,19,2012,21.2,0.5936,0,0,
2,20,2012,27.8,0.7784,0.05,1.27,
2,21,2012,41.2,1.1536,0.45,11.43,
2,22,2012,45.6,1.2768,0,0,
2,23,2012,65.6,1.8368,0,0,
2,24,2012,62,1.736,0,0,
2,25,2012,42,1.176,0,0,
2,26,2012,43.4,1.2152,0.8,20.32,
2,27,2012,36.3,1.0164,0.2,5.08,
2,28,2012,55.7,1.5596,0,0,
2,29,2012,206,5.768,0,0,
3,1,2012,471,13.188,0,0,
3,2,2012,392,10.976,0,0,
3,3,2012,266,7.448,0,0,
3,4,2012,194,5.432,0,0,
3,5,2012,177,4.956,0,0,
3,6,2012,201,5.628,0,0,
3,7,2012,251,7.028,0,0,
3,8,2012,245,6.86,0,0,
3,9,2012,155,4.34,0.25,6.35,
3,10,2012,117,3.276,0,0,
3,11,2012,103,2.884,0,0,
3,12,2012,100,2.8,0,0,
3,13,2012,95.8,2.6824,0,0,
3,14,2012,88.9,2.4892,0,0,
3,15,2012,81.5,2.282,0,0,
3,16,2012,75.1,2.1028,0,0,
3,17,2012,69.7,1.9516,0.02,0.508,
3,18,2012,66.8,1.8704,0.2,5.08,
3,19,2012,61,1.708,0.05,1.27,
3,20,2012,60.5,1.694,0.1,2.54,
3,21,2012,63.4,1.7752,0,0,
3,22,2012,62.7,1.7556,0,0,
3,23,2012,59.8,1.6744,0,0,
3,24,2012,55.5,1.554,0,0,
3,25,2012,51.6,1.4448,0,0,
3,26,2012,47.7,1.3356,0,0,
3,27,2012,43.3,1.2124,0.15,3.81,
3,28,2012,42.2,1.1816,0,0,
3,29,2012,41.8,1.1704,0,0,
3,30,2012,42.5,1.19,0,0,
3,31,2012,44.6,1.2488,0,0,
4,1,2012,44.8,1.2544,0,0,
4,2,2012,39.3,1.1004,0,0,
4,3,2012,37,1.036,0,0,
4,4,2012,35,0.98,0,0,
4,5,2012,32.9,0.9212,0,0,
4,6,2012,32.5,0.91,0,0,
4,7,2012,31.2,0.8736,0,0,
4,8,2012,30.4,0.8512,0,0,
4,9,2012,28.8,0.8064,0,0,
4,10,2012,28,0.784,1,25.4,
4,11,2012,28.1,0.7868,0,0,
4,12,2012,28.6,0.8008,0.9,22.86,
4,13,2012,44.2,1.2376,0,0,
4,14,2012,55.6,1.5568,0,0,
4,15,2012,99.4,2.7832,0.2,5.08,
4,16,2012,121,3.388,0.05,1.27,
4,17,2012,122,3.416,1,25.4,
4,18,2012,105,2.94,0,0,
4,19,2012,112,3.136,0.05,1.27,
4,20,2012,205,5.74,0,0,
4,21,2012,317,8.876,0,0,
4,22,2012,241,6.748,0,0,
4,23,2012,192,5.376,0,0,
4,24,2012,164,4.592,0.05,1.27,
4,25,2012,148,4.144,0.15,3.81,
4,26,2012,131,3.668,0,0,
4,27,2012,117,3.276,0.2,5.08,
4,28,2012,119,3.332,0,0,
4,29,2012,130,3.64,0.85,21.59,
4,30,2012,134,3.752,0.12,3.048,
5,1,2012,133,3.724,0,0,
5,2,2012,180,5.04,0,0,
5,3,2012,284,7.952,0.35,8.89,
5,4,2012,282,7.896,0.15,3.81,
5,5,2012,259,7.252,0,0,
5,6,2012,302,8.456,0,0,
5,7,2012,294,8.232,0,0,
5,8,2012,295,8.26,0,0,
5,9,2012,256,7.168,0,0,
5,10,2012,223,6.244,0,0,
5,11,2012,198,5.544,0,0,
5,12,2012,176,4.928,0,0,
5,13,2012,158,4.424,0,0,
5,14,2012,150,4.2,0,0,
5,15,2012,146,4.088,0,0,
5,16,2012,138,3.864,0.2,5.08,
5,17,2012,129,3.612,0,0,
5,18,2012,124,3.472,0,0,
5,19,2012,122,3.416,0.56,14.224,
5,20,2012,119,3.332,0,0,
5,21,2012,111,3.108,0.3,7.62,
5,22,2012,104,2.912,0,0,
5,23,2012,103,2.884,0.3,7.62,
5,24,2012,123,3.444,0,0,
5,25,2012,167,4.676,0,0,
5,26,2012,248,6.944,0.2,5.08,
5,27,2012,221,6.188,0.05,1.27,
5,28,2012,216,6.048,0,0,
5,29,2012,203,5.684,0,0,
5,30,2012,203,5.684,0,0,
5,31,2012,191,5.348,0,0,
6,1,2012,181,5.068,0,0,
6,2,2012,165,4.62,0,0,
6,3,2012,155,4.34,0.1,2.54,
6,4,2012,142,3.976,0,0,
6,5,2012,131,3.668,0,0,
6,6,2012,123,3.444,0.1,2.54,
6,7,2012,117,3.276,0,0,
6,8,2012,116,3.248,0,0,
6,9,2012,110,3.08,0.15,3.81,
6,10,2012,104,2.912,0,0,
6,11,2012,133,3.724,3.6,91.44,
6,12,2012,143,4.004,0.05,1.27,
6,13,2012,118,3.304,0.04,1.016,
6,14,2012,109,3.052,0,0,
6,15,2012,322,9.016,0,0,
6,16,2012,1630,45.64,1.12,28.448,
6,17,2012,1230,34.44,0,0,
6,18,2012,831,23.268,0.05,1.27,
6,19,2012,603,16.884,0.2,5.08,
6,20,2012,465,13.02,0,0,
6,21,2012,1070,29.96,0,0,
6,22,2012,1120,31.36,0,0,
6,23,2012,771,21.588,0,0,
6,24,2012,587,16.436,0,0,
6,25,2012,473,13.244,0.02,0.508,
6,26,2012,400,11.2,0,0,
6,27,2012,345,9.66,0,0,
6,28,2012,297,8.316,0,0,
6,29,2012,252,7.056,0,0,
6,30,2012,228,6.384,0,0,
7,1,2012,205,5.74,0,0,
7,2,2012,183,5.124,0,0,
7,3,2012,164,4.592,0,0,
7,4,2012,146,4.088,0,0,
7,5,2012,129,3.612,0.1,2.54,
7,6,2012,115,3.22,0,0,
7,7,2012,102,2.856,0,0,
7,8,2012,88.8,2.4864,0.05,1.27,
7,9,2012,79.6,2.2288,0,0,
7,10,2012,73.3,2.0524,0,0,
7,11,2012,68.1,1.9068,0,0,
7,12,2012,60,1.68,0,0,
7,13,2012,54.6,1.5288,0,0,
7,14,2012,48,1.344,0,0,
7,15,2012,43.4,1.2152,0,0,
7,16,2012,38.5,1.078,0,0,
7,17,2012,34.4,0.9632,0,0,
7,18,2012,31.6,0.8848,0,0,
7,19,2012,29.3,0.8204,0,0,
7,20,2012,27.5,0.77,0,0,
7,21,2012,25.8,0.7224,0.15,3.81,
7,22,2012,24.7,0.6916,0,0,
7,23,2012,23,0.644,0,0,
7,24,2012,20.8,0.5824,0.15,3.81,
7,25,2012,19.1,0.5348,0,0,
7,26,2012,19.7,0.5516,0,0,
7,27,2012,18.1,0.5068,0,0,
7,28,2012,18.3,0.5124,0,0,
7,29,2012,22.8,0.6384,0,0,
7,30,2012,22.6,0.6328,0,0,
7,31,2012,21.3,0.5964,0.15,3.81,
8,1,2012,17.7,0.4956,0,0,
8,2,2012,15.3,0.4284,0,0,
8,3,2012,13.6,0.3808,0,0,
8,4,2012,13.2,0.3696,0.2,5.08,
8,5,2012,13.2,0.3696,0,0,
8,6,2012,12.8,0.3584,0,0,
8,7,2012,12,0.336,0.2,5.08,
8,8,2012,12.8,0.3584,0.05,1.27,
8,9,2012,14.7,0.4116,0,0,
8,10,2012,13.3,0.3724,0,0,
8,11,2012,12.5,0.35,0.4,10.16,
8,12,2012,13.2,0.3696,0,0,
8,13,2012,13.7,0.3836,0,0,
8,14,2012,13.1,0.3668,0.5,12.7,
8,15,2012,12.1,0.3388,0,0,
8,16,2012,13.1,0.3668,0,0,
8,17,2012,12.8,0.3584,0,0,
8,18,2012,13.3,0.3724,0,0,
8,19,2012,15.2,0.4256,0,0,
8,20,2012,13.3,0.3724,0.3,7.62,
8,21,2012,12,0.336,0.45,11.43,
8,22,2012,11.2,0.3136,0,0,
8,23,2012,10.8,0.3024,0,0,
8,24,2012,10.3,0.2884,0,0,
8,25,2012,12.7,0.3556,0,0,
8,26,2012,14.8,0.4144,0,0,
8,27,2012,13.8,0.3864,0,0,
8,28,2012,12.7,0.3556,0,0,
8,29,2012,12.7,0.3556,0.1,2.54,
8,30,2012,11.1,0.3108,0.9,22.86,
8,31,2012,10.4,0.2912,0,0,
9,1,2012,10,0.28,0.05,1.27,
9,2,2012,9.78,0.27384,0.12,3.048,
9,3,2012,9.93,0.27804,0,0,
9,4,2012,10.3,0.2884,0,0,
9,5,2012,16.2,0.4536,0,0,
9,6,2012,13.9,0.3892,0,0,
9,7,2012,13.3,0.3724,0.65,16.51,
9,8,2012,20.7,0.5796,0,0,
9,9,2012,17,0.476,0,0,
9,10,2012,16,0.448,0,0,
9,11,2012,11.4,0.3192,0,0,
9,12,2012,9.96,0.27888,0.1,2.54,
9,13,2012,12.5,0.35,0,0,
9,14,2012,11.4,0.3192,0,0,
9,15,2012,10.8,0.3024,0,0,
9,16,2012,11,0.308,0,0,
9,17,2012,11.2,0.3136,0,0,
9,18,2012,11.8,0.3304,0,0,
9,19,2012,10.1,0.2828,0,0,
9,20,2012,8.66,0.24248,0,0,
9,21,2012,8.14,0.22792,0,0,
9,22,2012,7.81,0.21868,0,0,
9,23,2012,7.57,0.21196,0,0,
9,24,2012,6.56,0.18368,0,0,
9,25,2012,6.53,0.18284,0,0,
9,26,2012,6.77,0.18956,0,0,
9,27,2012,6.68,0.18704,0,0,
9,28,2012,7.04,0.19712,0,0,
9,29,2012,7.41,0.20748,0,0,
9,30,2012,7.68,0.21504,0,0,
10,1,2012,8.41,0.23548,0,0,
10,2,2012,8.65,0.2422,0.02,0.508,
10,3,2012,7.18,0.20104,0,0,
10,4,2012,6.43,0.18004,0,0,
10,5,2012,6.44,0.18032,0.2,5.08,
10,6,2012,6.62,0.18536,0,0,
10,7,2012,8.52,0.23856,0,0,
10,8,2012,9.89,0.27692,0,0,
10,9,2012,10,0.28,0,0,
10,10,2012,10.3,0.2884,0.2,5.08,
10,11,2012,9.81,0.27468,0.55,13.97,
10,12,2012,10.4,0.2912,0,0,
10,13,2012,12.9,0.3612,0,0,
10,14,2012,13.3,0.3724,0.1,2.54,
10,15,2012,13.6,0.3808,0,0,
10,16,2012,13.7,0.3836,0,0,
10,17,2012,12.7,0.3556,0.8,20.32,
10,18,2012,11.8,0.3304,0.05,1.27,
10,19,2012,21.7,0.6076,0,0,
10,20,2012,19.6,0.5488,0,0,
10,21,2012,17.3,0.4844,0,0,
10,22,2012,18.6,0.5208,0,0,
10,23,2012,15.5,0.434,0,0,
10,24,2012,14.6,0.4088,0,0,
10,25,2012,22.9,0.6412,0,0,
10,26,2012,20.7,0.5796,0,0,
10,27,2012,18.9,0.5292,0,0,
10,28,2012,19.6,0.5488,0.15,3.81,
10,29,2012,19.7,0.5516,0,0,
10,30,2012,16.4,0.4592,0,0,
10,31,2012,14.5,0.406,0,0,
11,1,2012,14.1,0.3948,0,0,
11,2,2012,14.4,0.4032,0,0,
11,3,2012,13.7,0.3836,0.3,7.62,
11,4,2012,14.1,0.3948,0,0,
11,5,2012,14.7,0.4116,0,0,
11,6,2012,14.7,0.4116,0,0,
11,7,2012,13.7,0.3836,0,0,
11,8,2012,13.5,0.378,0,0,
11,9,2012,15,0.42,0,0,
11,10,2012,14.5,0.406,0,0,
11,11,2012,17.3,0.4844,0,0,
11,12,2012,15.6,0.4368,0,0,
11,13,2012,15,0.42,0,0,
11,14,2012,15.9,0.4452,0,0,
11,15,2012,18.9,0.5292,0,0,
11,16,2012,18.4,0.5152,0,0,
11,17,2012,18.3,0.5124,0,0,
11,18,2012,17.6,0.4928,0,0,
11,19,2012,16.7,0.4676,0,0,
11,20,2012,17.7,0.4956,0,0,
11,21,2012,17.3,0.4844,0,0,
11,22,2012,17.5,0.49,0,0,
11,23,2012,19.2,0.5376,0,0,
11,24,2012,22.7,0.6356,0,0,
11,25,2012,18.3,0.5124,0,0,
11,26,2012,18.7,0.5236,0,0,
11,27,2012,20.4,0.5712,0,0,
11,28,2012,17.7,0.4956,0,0,
11,29,2012,16.9,0.4732,0.05,1.27,
11,30,2012,19,0.532,0,0,
12,1,2012,21.4,0.5992,0,0,
12,2,2012,23.1,0.6468,0,0,
12,3,2012,22.2,0.6216,0,0,
12,4,2012,18.5,0.518,0,0,
12,5,2012,17.1,0.4788,0,0,
12,6,2012,17.2,0.4816,0,0,
12,7,2012,17.4,0.4872,0.85,21.59,
12,8,2012,17.3,0.4844,0.05,1.27,
12,9,2012,15.3,0.4284,0,0,
12,10,2012,11.1,0.3108,0,0,
12,11,2012,11.8,0.3304,0,0,
12,12,2012,13,0.364,0,0,
12,13,2012,13.4,0.3752,0,0,
12,14,2012,14.2,0.3976,0,0,
12,15,2012,25.8,0.7224,0,0,
12,16,2012,17.9,0.5012,0,0,
12,17,2012,17.2,0.4816,0,0,
12,18,2012,18.1,0.5068,0,0,
12,19,2012,17.3,0.4844,0.15,3.81,
12,20,2012,12.7,0.3556,0.05,1.27,
12,21,2012,8.29,0.23212,0,0,
12,22,2012,9.69,0.27132,0,0,
12,23,2012,12,0.336,0,0,
12,24,2012,8.16,0.22848,0,0,
12,25,2012,4.28,0.11984,0,0,
12,26,2012,4.96,0.13888,0,0,
12,27,2012,7.14,0.19992,0,0,
12,28,2012,10.6,0.2968,0,0,
12,29,2012,7.86,0.22008,0,0,
12,30,2012,6.26,0.17528,0,0,
12,31,2012,4.13,0.11564,0,0,
1,1,2013,2.78,0.07784,0,0,
1,2,2013,7.27,0.20356,0.05,1.27,
1,3,2013,10.3,0.2884,0,0,
1,4,2013,4.45,0.1246,0,0,
1,5,2013,5.99,0.16772,0,0,
1,6,2013,7.14,0.19992,0,0,
1,7,2013,9.57,0.26796,0,0,
1,8,2013,6.5,0.182,0,0,
1,9,2013,7.78,0.21784,0,0,
1,10,2013,8.55,0.2394,0,0,
1,11,2013,11.1,0.3108,0,0,
1,12,2013,7.65,0.2142,0.05,1.27,
1,13,2013,4.58,0.12824,0,0,
1,14,2013,5.22,0.14616,0,0,
1,15,2013,6.24,0.17472,0,0,
1,16,2013,7.65,0.2142,0,0,
1,17,2013,5.22,0.14616,0,0,
1,18,2013,9.43,0.26404,0,0,
1,19,2013,8.28,0.23184,0.05,1.27,
1,20,2013,6.36,0.17808,0,0,
1,21,2013,2.78,0.07784,0,0,
1,22,2013,5.73,0.16044,0,0,
1,23,2013,8.62,0.24136,0,0,
1,24,2013,7.91,0.22148,0.05,1.27,
1,25,2013,7.52,0.21056,0,0,
1,26,2013,6.88,0.19264,0,0,
1,27,2013,19.7,0.5516,0,0,
1,28,2013,19.3,0.5404,0,0,
1,29,2013,17.3,0.4844,0,0,
1,30,2013,14.6,0.4088,0.2,5.08,
1,31,2013,11.1,0.3108,0.03,0.762,
2,1,2013,8.81,0.24668,0,0,
2,2,2013,12.7,0.3556,0,0,
2,3,2013,16.8,0.4704,0,0,
2,4,2013,9.32,0.26096,0,0,
2,5,2013,8.81,0.24668,0,0,
2,6,2013,12.1,0.3388,0,0,
2,7,2013,13.9,0.3892,0,0,
2,8,2013,12.5,0.35,0,0,
2,9,2013,9.45,0.2646,0,0,
2,10,2013,20.6,0.5768,0,0,
2,11,2013,20.2,0.5656,0.25,6.35,
2,12,2013,21.5,0.602,0,0,
2,13,2013,25.7,0.7196,0,0,
2,14,2013,27.4,0.7672,0,0,
2,15,2013,24.7,0.6916,0,0,
2,16,2013,22.8,0.6384,0,0,
2,17,2013,25.5,0.714,0,0,
2,18,2013,18.4,0.5152,0,0,
2,19,2013,14.7,0.4116,0,0,
2,20,2013,15.5,0.434,0,0,
2,21,2013,17.9,0.5012,0,0,
2,22,2013,16,0.448,0,0,
2,23,2013,14.2,0.3976,0,0,
2,24,2013,17.3,0.4844,0,0,
2,25,2013,19.4,0.5432,0,0,
2,26,2013,17.6,0.4928,0.56,14.224,
2,27,2013,15.2,0.4256,0,0,
2,28,2013,16.6,0.4648,0.55,13.97,
3,1,2013,14.7,0.4116,0,0,
3,2,2013,13.6,0.3808,0,0,
3,3,2013,14.2,0.3976,0,0,
3,4,2013,14.1,0.3948,0,0,
3,5,2013,12.5,0.35,0,0,
3,6,2013,12.7,0.3556,0,0,
3,7,2013,16.3,0.4564,0.05,1.27,
3,8,2013,20,0.56,0,0,
3,9,2013,50.7,1.4196,0,0,
3,10,2013,311,8.708,0,0,
3,11,2013,506,14.168,0,0,
3,12,2013,255,7.14,0,0,
3,13,2013,210,5.88,0,0,
3,14,2013,158,4.424,0,0,
3,15,2013,125,3.5,0,0,
3,16,2013,121,3.388,0,0,
3,17,2013,124,3.472,0,0,
3,18,2013,126,3.528,0,0,
3,19,2013,125,3.5,0.05,1.27,
3,20,2013,120,3.36,0.05,1.27,
3,21,2013,112,3.136,0,0,
3,22,2013,102,2.856,0,0,
3,23,2013,91.1,2.5508,0,0,
3,24,2013,78.5,2.198,0,0,
3,25,2013,66.1,1.8508,0,0,
3,26,2013,65.5,1.834,0,0,
3,27,2013,71.8,2.0104,0,0,
3,28,2013,161,4.508,0.1,2.54,
3,29,2013,839,23.492,0.7,17.78,
3,30,2013,1170,32.76,1.05,26.67,
3,31,2013,854,23.912,0.45,11.43,
4,1,2013,501,14.028,0.25,6.35,
4,2,2013,309,8.652,0,0,
4,3,2013,228,6.384,0.45,11.43,
4,4,2013,184,5.152,0,0,
4,5,2013,156,4.368,0,0,
4,6,2013,135,3.78,0.05,1.27,
4,7,2013,124,3.472,0.95,24.13,
4,8,2013,112,3.136,0.2,5.08,
4,9,2013,141,3.948,0,0,
4,10,2013,425,11.9,0,0,
4,11,2013,798,22.344,0.25,6.35,
4,12,2013,681,19.068,0.75,19.05,
4,13,2013,562,15.736,0,0,
4,14,2013,429,12.012,0.25,6.35,
4,15,2013,452,12.656,0,0,
4,16,2013,398,11.144,0,0,
4,17,2013,324,9.072,0,0,
4,18,2013,481,13.468,0,0,
4,19,2013,1080,30.24,0,0,
4,20,2013,872,24.416,0.2,5.08,
4,21,2013,662,18.536,0.8,20.32,
4,22,2013,558,15.624,0,0,
4,23,2013,633,17.724,0.05,1.27,
4,24,2013,757,21.196,0.1,2.54,
4,25,2013,693,19.404,0,0,
4,26,2013,570,15.96,0,0,
4,27,2013,492,13.776,0,0,
4,28,2013,436,12.208,0.65,16.51,
4,29,2013,402,11.256,0.05,1.27,
4,30,2013,368,10.304,0,0,
5,1,2013,352,9.856,0,0,
5,2,2013,409,11.452,0,0,
5,3,2013,920,25.76,0,0,
5,4,2013,1100,30.8,0,0,
5,5,2013,900,25.2,0,0,
5,6,2013,784,21.952,0.8,20.32,
5,7,2013,698,19.544,0,0,
5,8,2013,638,17.864,0.5,12.7,
5,9,2013,612,17.136,0.75,19.05,
5,10,2013,601,16.828,0,0,
5,11,2013,552,15.456,0,0,
5,12,2013,492,13.776,0.05,1.27,
5,13,2013,455,12.74,0,0,
5,14,2013,431,12.068,0.65,16.51,
5,15,2013,405,11.34,0.25,6.35,
5,16,2013,373,10.444,0.3,7.62,
5,17,2013,373,10.444,0,0,
5,18,2013,380,10.64,1,25.4,
5,19,2013,492,13.776,0.25,6.35,
5,20,2013,1050,29.4,0,0,
5,21,2013,899,25.172,0.2,5.08,
5,22,2013,736,20.608,0,0,
5,23,2013,618,17.304,0.4,10.16,
5,24,2013,534,14.952,0.1,2.54,
5,25,2013,536,15.008,0,0,
5,26,2013,1030,28.84,0,0,
5,27,2013,4950,138.6,0,0,
5,28,2013,7250,203,0.3,7.62,
5,29,2013,6710,187.88,0,0,
5,30,2013,6320,176.96,0.15,3.81,
5,31,2013,5960,166.88,0,0,
6,1,2013,4150,116.2,0,0,
6,2,2013,3020,84.56,0.7,17.78,
6,3,2013,2280,63.84,0.25,6.35,
6,4,2013,1840,51.52,0,0,
6,5,2013,1450,40.6,0,0,
6,6,2013,1220,34.16,0,0,
6,7,2013,1010,28.28,0,0,
6,8,2013,905,25.34,0,0,
6,9,2013,1400,39.2,0,0,
6,10,2013,2200,61.6,0.25,6.35,
6,11,2013,1760,49.28,0,0,
6,12,2013,1340,37.52,0.6,15.24,
6,13,2013,1480,41.44,0,0,
6,14,2013,1110,31.08,0,0,
6,15,2013,2450,68.6,0,0,
6,16,2013,3520,98.56,0,0,
6,17,2013,3010,84.28,0.05,1.27,
6,18,2013,2370,66.36,0,0,
6,19,2013,1710,47.88,0,0,
6,20,2013,1190,33.32,0,0,
6,21,2013,951,26.628,0,0,
6,22,2013,798,22.344,0,0,
6,23,2013,810,22.68,0,0,
6,24,2013,1080,30.24,0,0,
6,25,2013,1160,32.48,0,0,
6,26,2013,887,24.836,0,0,
6,27,2013,707,19.796,0.1,2.54,
6,28,2013,603,16.884,0,0,
6,29,2013,538,15.064,0,0,
6,30,2013,473,13.244,0,0,
7,1,2013,420,11.76,0,0,
7,2,2013,393,11.004,0,0,
7,3,2013,368,10.304,0,0,
7,4,2013,344,9.632,0,0,
7,5,2013,316,8.848,0,0,
7,6,2013,287,8.036,0.05,1.27,
7,7,2013,263,7.364,0,0,
7,8,2013,243,6.804,0.05,1.27,
7,9,2013,229,6.412,0,0,
7,10,2013,219,6.132,0,0,
7,11,2013,201,5.628,0,0,
7,12,2013,176,4.928,0,0,
7,13,2013,161,4.508,0,0,
7,14,2013,153,4.284,0,0,
7,15,2013,145,4.06,0,0,
7,16,2013,135,3.78,0,0,
7,17,2013,126,3.528,0,0,
7,18,2013,117,3.276,0,0,
7,19,2013,111,3.108,0,0,
7,20,2013,104,2.912,0,0,
7,21,2013,98.4,2.7552,0.35,8.89,
7,22,2013,92.9,2.6012,0,0,
7,23,2013,87.4,2.4472,0,0,
7,24,2013,77.3,2.1644,0.1,2.54,
7,25,2013,72,2.016,0,0,
7,26,2013,68.9,1.9292,0,0,
7,27,2013,69.1,1.9348,0,0,
7,28,2013,63.9,1.7892,0,0,
7,29,2013,59.9,1.6772,0,0,
7,30,2013,57.6,1.6128,0,0,
7,31,2013,57.5,1.61,0,0,
8,1,2013,54.5,1.526,0.05,1.27,
8,2,2013,53,1.484,0,0,
8,3,2013,52.3,1.4644,0,0,
8,4,2013,49.6,1.3888,0,0,
8,5,2013,46.7,1.3076,0,0,
8,6,2013,43.8,1.2264,0,0,
8,7,2013,41.5,1.162,0,0,
8,8,2013,39.2,1.0976,0.1,2.54,
8,9,2013,37.5,1.05,0,0,
8,10,2013,35.7,0.9996,0,0,
8,11,2013,34.8,0.9744,0.1,2.54,
8,12,2013,33.1,0.9268,0,0,
8,13,2013,34.1,0.9548,0,0,
8,14,2013,32.8,0.9184,0,0,
8,15,2013,32.1,0.8988,0,0,
8,16,2013,30.8,0.8624,0,0,
8,17,2013,29.3,0.8204,0,0,
8,18,2013,27.1,0.7588,0.35,8.89,
8,19,2013,25,0.7,0,0,
8,20,2013,22.6,0.6328,0,0,
8,21,2013,22,0.616,0,0,
8,22,2013,21.8,0.6104,0,0,
8,23,2013,21.6,0.6048,0,0,
8,24,2013,24.7,0.6916,0,0,
8,25,2013,26.6,0.7448,0,0,
8,26,2013,22.5,0.63,0,0,
8,27,2013,20.9,0.5852,0,0,
8,28,2013,20.2,0.5656,0.15,3.81,
8,29,2013,19.5,0.546,0,0,
8,30,2013,18.6,0.5208,0,0,
8,31,2013,18.7,0.5236,0,0,
9,1,2013,20.5,0.574,0,0,
9,2,2013,18.9,0.5292,0,0,
9,3,2013,17.7,0.4956,0.2,5.08,
9,4,2013,18,0.504,0.05,1.27,
9,5,2013,19.2,0.5376,0,0,
9,6,2013,20.4,0.5712,0.1,2.54,
9,7,2013,18.7,0.5236,0,0,
9,8,2013,18.6,0.5208,0,0,
9,9,2013,18.5,0.518,0,0,
9,10,2013,17.5,0.49,0,0,
9,11,2013,17,0.476,0.25,6.35,
9,12,2013,14,0.392,0,0,
9,13,2013,12.9,0.3612,0,0,
9,14,2013,12.9,0.3612,0.5,12.7,
9,15,2013,12.8,0.3584,0.05,1.27,
9,16,2013,12.5,0.35,0,0,
9,17,2013,13.9,0.3892,0,0,
9,18,2013,15,0.42,0,0,
